role,assistant_axis_score__alpha_1.0,assistant_axis_cmp_emotional_register__alpha_1.0,assistant_axis_cmp_vocab_choice__alpha_1.0,assistant_axis_cmp_social_dynamic__alpha_1.0,assistant_axis_cmp_motivation__alpha_1.0,assistant_axis_cmp_worldview_alignment__alpha_1.0,assistant_axis_score__alpha_1.5,assistant_axis_cmp_emotional_register__alpha_1.5,assistant_axis_cmp_vocab_choice__alpha_1.5,assistant_axis_cmp_social_dynamic__alpha_1.5,assistant_axis_cmp_motivation__alpha_1.5,assistant_axis_cmp_worldview_alignment__alpha_1.5,assistant_axis_score__alpha_2.0,assistant_axis_cmp_emotional_register__alpha_2.0,assistant_axis_cmp_vocab_choice__alpha_2.0,assistant_axis_cmp_social_dynamic__alpha_2.0,assistant_axis_cmp_motivation__alpha_2.0,assistant_axis_cmp_worldview_alignment__alpha_2.0,assistant_axis_score__alpha_2.5,assistant_axis_cmp_emotional_register__alpha_2.5,assistant_axis_cmp_vocab_choice__alpha_2.5,assistant_axis_cmp_social_dynamic__alpha_2.5,assistant_axis_cmp_motivation__alpha_2.5,assistant_axis_cmp_worldview_alignment__alpha_2.5
researcher,16.38157894736842,66.68859649122807,73.6842105263158,66.3157894736842,73.15789473684211,70.32894736842105,16.38157894736842,65.37280701754386,70.92105263157895,66.00877192982456,72.58771929824562,69.42105263157895,16.38157894736842,41.53508771929825,45.24122807017544,43.99122807017544,56.55701754385965,51.68859649122807,16.38157894736842,14.517543859649123,15.921052631578947,17.67543859649123,23.223684210526315,19.32017543859649
retiree,48.228070175438596,37.171052631578945,43.223684210526315,36.44736842105263,46.49122807017544,41.6578947368421,51.20175438596491,42.171052631578945,47.521929824561404,40.74561403508772,52.56578947368421,46.75438596491228,41.31578947368421,32.171052631578945,35.74561403508772,32.083333333333336,47.828947368421055,42.03947368421053,19.013157894736842,17.17105263157895,17.017543859649123,16.535087719298247,31.469298245614034,25.767543859649123
revenant,11.416666666666666,4.671052631578948,14.978070175438596,9.56140350877193,5.328947368421052,3.026315789473684,12.333333333333334,5.197368421052632,15.548245614035087,10.021929824561404,6.184210526315789,4.048245614035087,12.557017543859649,4.5394736842105265,14.013157894736842,8.969298245614034,6.315789473684211,3.574561403508772,7.105263157894737,1.5789473684210527,7.412280701754386,4.12280701754386,2.6973684210526314,1.337719298245614
reviewer,87.37719298245614,72.12719298245614,74.89035087719299,69.07894736842105,78.88157894736842,74.99122807017544,84.15789473684211,70.70175438596492,71.8201754385965,68.35526315789474,77.89473684210526,73.7280701754386,52.521929824561404,48.925438596491226,47.60964912280702,47.719298245614034,61.8859649122807,57.030701754385966,16.842105263157894,20.635964912280702,19.07894736842105,21.62280701754386,30.43859649122807,25.350877192982455
revolutionary,45.30701754385965,26.732456140350877,46.20614035087719,32.23684210526316,27.69736842105263,24.69298245614035,52.030701754385966,31.20614035087719,48.530701754385966,36.55701754385965,35.43859649122807,31.030701754385966,55.578947368421055,27.609649122807017,40.57017543859649,32.54385964912281,39.93421052631579,35.57017543859649,15.679824561403509,10.921052631578947,15.723684210526315,12.5,23.04824561403509,20.13157894736842
robot,84.54824561403508,57.56578947368421,69.14473684210526,58.94736842105263,67.93859649122807,62.34649122807018,83.55263157894737,57.280701754385966,69.78070175438596,60.54824561403509,68.7719298245614,63.223684210526315,60.86842105263158,42.01754385964912,49.64912280701754,44.978070175438596,59.671052631578945,52.92982456140351,30.614035087719298,22.390350877192983,29.605263157894736,27.609649122807017,35.723684210526315,29.890350877192983
rogue,26.390350877192983,13.640350877192983,18.99122807017544,13.68421052631579,19.846491228070175,13.728070175438596,28.20614035087719,16.271929824561404,21.096491228070175,15.043859649122806,23.596491228070175,16.87719298245614,22.87280701754386,11.381578947368421,17.43421052631579,11.710526315789474,21.11842105263158,14.583333333333334,10.899122807017545,6.162280701754386,9.714912280701755,6.798245614035087,12.93859649122807,7.741228070175438
romantic,43.096069868995635,27.5764192139738,48.66812227074236,45.08733624454148,39.06113537117904,33.44978165938865,49.78947368421053,33.04824561403509,50.85526315789474,50.416666666666664,45.6359649122807,39.49561403508772,50.81140350877193,28.88157894736842,37.58771929824562,41.31578947368421,46.40350877192982,39.71491228070175,21.18421052631579,16.31578947368421,18.399122807017545,23.092105263157894,33.79385964912281,26.42543859649123
saboteur,22.364035087719298,15.109649122807017,27.785087719298247,17.214912280701753,13.026315789473685,10.100877192982455,23.092105263157894,14.210526315789474,28.55263157894737,18.07017543859649,14.539473684210526,11.557017543859649,15.855263157894736,9.057017543859649,20.723684210526315,13.333333333333334,12.06140350877193,8.859649122807017,8.486842105263158,4.56140350877193,11.600877192982455,6.469298245614035,7.192982456140351,4.692982456140351
sage,82.53508771929825,51.35964912280702,60.89912280701754,53.81578947368421,66.66666666666667,57.526315789473685,83.26315789473684,54.89035087719298,60.30701754385965,56.75438596491228,69.9342105263158,61.44736842105263,63.69736842105263,41.53508771929825,43.55263157894737,43.81578947368421,61.92982456140351,53.07017543859649,14.49561403508772,14.473684210526315,12.785087719298245,14.714912280701755,27.56578947368421,20.219298245614034
scheduler,57.43421052631579,61.20614035087719,66.44736842105263,59.73684210526316,64.24122807017544,61.8640350877193,58.31140350877193,66.14035087719299,69.23245614035088,63.90350877192982,70.0219298245614,66.95175438596492,43.98245614035088,48.421052631578945,49.05701754385965,46.68859649122807,58.68421052631579,53.94736842105263,13.706140350877194,16.140350877192983,15.986842105263158,17.25877192982456,25.87719298245614,21.38157894736842
scholar,88.69736842105263,67.65350877192982,76.38157894736842,69.58333333333333,77.06140350877193,73.79385964912281,85.94736842105263,65.6140350877193,72.25877192982456,67.82894736842105,76.8640350877193,73.41228070175438,55.00438596491228,42.54385964912281,47.93859649122807,45.74561403508772,62.324561403508774,57.324561403508774,14.385964912280702,14.144736842105264,16.45614035087719,16.907894736842106,25.614035087719298,21.263157894736842
scientist,54.89519650655022,67.81659388646288,73.90829694323143,68.31877729257641,73.85589519650655,70.86026200873363,53.786026200873366,66.70305676855895,72.48908296943232,67.5764192139738,74.41048034934498,70.79912663755458,38.728070175438596,44.03508771929825,48.48684210526316,46.11842105263158,59.56140350877193,55.15350877192982,16.899563318777293,15.262008733624453,17.4235807860262,17.37991266375546,25.633187772925766,21.1353711790393
scout,42.48245614035088,34.69298245614035,43.771929824561404,35.24122807017544,42.23684210526316,35.26315789473684,44.166666666666664,34.69298245614035,46.40350877192982,36.16228070175438,45.28508771929825,38.20175438596491,32.43421052631579,22.30263157894737,32.324561403508774,25.50438596491228,37.58771929824562,30.24122807017544,18.530701754385966,12.675438596491228,19.07894736842105,15.679824561403509,27.763157894736842,20.416666666666668
screener,77.15350877192982,53.37719298245614,62.80701754385965,52.23684210526316,59.75877192982456,56.20614035087719,76.14912280701755,57.01754385964912,64.91228070175438,55.74561403508772,63.24561403508772,58.969298245614034,49.64912280701754,40.26315789473684,45.50438596491228,41.33771929824562,53.61842105263158,48.728070175438596,13.771929824561404,16.403508771929825,16.535087719298247,16.82017543859649,24.45175438596491,19.890350877192983
secretary,63.324561403508774,61.25,67.76315789473684,58.70614035087719,66.99561403508773,63.78508771929825,66.28947368421052,64.3859649122807,68.35526315789474,61.55701754385965,71.00877192982456,67.68859649122807,46.43421052631579,47.5,49.05701754385965,45.416666666666664,60.28508771929825,56.271929824561404,12.741228070175438,15.350877192982455,15.087719298245615,15.328947368421053,23.94736842105263,19.780701754385966
shaman,33.37719298245614,21.57894736842105,27.478070175438596,26.57894736842105,33.969298245614034,19.978070175438596,37.75438596491228,26.25,31.82017543859649,31.030701754385966,39.01315789473684,24.407894736842106,36.083333333333336,18.092105263157894,23.81578947368421,23.640350877192983,36.030701754385966,22.25877192982456,13.75,8.947368421052632,9.714912280701755,11.162280701754385,20.285087719298247,10.679824561403509
shapeshifter,41.030701754385966,33.04824561403509,46.14035087719298,40.28508771929825,43.79385964912281,36.09649122807018,43.6578947368421,36.82017543859649,47.56578947368421,41.469298245614034,47.12719298245614,38.99122807017544,35.54385964912281,25.50438596491228,34.32017543859649,32.01754385964912,41.973684210526315,32.74122807017544,16.907894736842106,12.543859649122806,14.057017543859649,16.18421052631579,26.05263157894737,18.07017543859649
simulacrum,62.916666666666664,46.53508771929825,63.026315789473685,50.70175438596491,56.666666666666664,50.021929824561404,65.59210526315789,50.85526315789474,62.89473684210526,54.3859649122807,62.36842105263158,55.824561403508774,50.57017543859649,31.140350877192983,38.70614035087719,36.51315789473684,50.833333333333336,44.05701754385965,17.609649122807017,12.93859649122807,14.451754385964913,16.11842105263158,26.973684210526315,21.710526315789473
skeptic,57.666666666666664,36.425438596491226,58.07017543859649,42.171052631578945,39.978070175438596,36.18421052631579,59.34649122807018,37.14912280701754,58.31140350877193,44.078947368421055,41.44736842105263,36.82017543859649,44.13157894736842,26.732456140350877,41.53508771929825,31.710526315789473,36.40350877192982,31.38157894736842,18.464912280701753,15.482456140350877,21.644736842105264,18.135964912280702,25.81140350877193,20.30701754385965
smuggler,25.223684210526315,15.833333333333334,20.32894736842105,15.942982456140351,22.25877192982456,15.614035087719298,27.285087719298247,15.50438596491228,20.04385964912281,16.271929824561404,23.728070175438596,16.92982456140351,20.600877192982455,12.149122807017545,16.776315789473685,13.903508771929825,23.07017543859649,16.140350877192983,11.162280701754385,6.907894736842105,10.0,7.9605263157894735,16.403508771929825,9.62719298245614
sociologist,14.605263157894736,65.24122807017544,72.74122807017544,65.54824561403508,70.76754385964912,67.0,14.605263157894736,64.64912280701755,70.28508771929825,65.37280701754386,71.99561403508773,67.87280701754386,14.605263157894736,42.916666666666664,45.30701754385965,43.771929824561404,58.35526315789474,52.30263157894737,14.605263157894736,13.552631578947368,14.649122807017545,15.263157894736842,23.75,19.86842105263158
soldier,41.37280701754386,23.17982456140351,30.0,20.04385964912281,37.19298245614035,27.346491228070175,43.88157894736842,23.99122807017544,32.083333333333336,21.42543859649123,39.05701754385965,30.19736842105263,35.31578947368421,16.95175438596491,25.350877192982455,15.74561403508772,32.828947368421055,24.021929824561404,15.416666666666666,7.6535087719298245,11.864035087719298,7.105263157894737,18.20175438596491,11.600877192982455
sommelier,22.390350877192983,40.43859649122807,46.666666666666664,40.35087719298246,44.29824561403509,39.49561403508772,24.157894736842106,41.578947368421055,47.06140350877193,42.478070175438596,47.56578947368421,41.98684210526316,14.035087719298245,25.57017543859649,30.789473684210527,27.521929824561404,40.96491228070175,34.49561403508772,6.864035087719298,12.236842105263158,11.929824561403509,12.587719298245615,23.771929824561404,17.74122807017544
specialist,90.35964912280701,71.53508771929825,77.87280701754386,70.94298245614036,78.64035087719299,75.41666666666667,89.10526315789474,73.28947368421052,76.1842105263158,72.12719298245614,79.42105263157895,76.4298245614035,54.824561403508774,48.39912280701754,50.0,48.35526315789474,63.90350877192982,59.23245614035088,12.12719298245614,15.263157894736842,14.714912280701755,16.600877192982455,24.649122807017545,19.92105263157895
spirit,43.70614035087719,20.964912280701753,30.24122807017544,24.276315789473685,34.60526315789474,23.17982456140351,50.78508771929825,25.899122807017545,34.771929824561404,29.649122807017545,39.73684210526316,28.44298245614035,48.03508771929825,22.653508771929825,29.364035087719298,26.79824561403509,40.85526315789474,28.79385964912281,14.320175438596491,9.144736842105264,10.175438596491228,10.526315789473685,20.219298245614034,12.359649122807017
spy,30.11842105263158,18.903508771929825,31.25,20.54824561403509,24.714912280701753,18.837719298245613,30.657894736842106,19.56140350877193,32.5,22.17105263157895,26.95175438596491,19.93421052631579,23.087719298245613,12.763157894736842,23.640350877192983,16.29385964912281,23.223684210526315,16.44736842105263,10.723684210526315,6.68859649122807,12.785087719298245,8.048245614035087,12.609649122807017,7.456140350877193
statistician,56.078947368421055,57.74122807017544,64.10087719298245,57.93859649122807,59.10087719298246,56.030701754385966,55.99122807017544,60.219298245614034,63.66228070175438,59.671052631578945,61.973684210526315,58.44736842105263,37.58771929824562,39.824561403508774,41.228070175438596,41.05263157894737,51.35964912280702,46.99561403508772,13.355263157894736,15.50438596491228,14.93421052631579,17.280701754385966,23.68421052631579,19.29824561403509
stoic,49.16228070175438,22.69736842105263,51.469298245614034,38.75,37.65350877192982,27.587719298245613,54.03508771929825,27.609649122807017,51.776315789473685,40.6359649122807,44.3421052631579,33.223684210526315,46.219298245614034,21.710526315789473,40.81140350877193,32.93859649122807,42.89473684210526,30.219298245614034,14.758771929824562,10.789473684210526,16.99561403508772,15.614035087719298,24.780701754385966,16.31578947368421
strategist,19.80263157894737,67.67543859649123,73.02631578947368,65.37280701754386,72.03947368421052,68.29824561403508,19.80263157894737,67.80701754385964,70.6359649122807,65.28508771929825,73.22368421052632,69.26754385964912,19.80263157894737,44.078947368421055,45.30701754385965,43.07017543859649,57.69736842105263,52.12719298245614,19.80263157894737,17.45614035087719,17.982456140350877,18.464912280701753,27.5,22.19298245614035
student,19.407894736842106,56.75438596491228,63.64035087719298,55.24122807017544,65.39473684210526,62.65350877192982,19.407894736842106,59.73684210526316,65.98684210526316,59.166666666666664,70.6140350877193,67.39035087719299,19.407894736842106,42.171052631578945,45.98684210526316,42.76315789473684,60.76754385964912,56.75438596491228,19.407894736842106,18.969298245614034,19.45175438596491,20.219298245614034,33.24561403508772,28.68421052631579
summarizer,81.3157894736842,70.72368421052632,72.10526315789474,68.66228070175438,76.40350877192982,74.18859649122807,77.54385964912281,71.29385964912281,72.23684210526316,69.80263157894737,77.5657894736842,74.73684210526316,50.16228070175438,51.8859649122807,50.6140350877193,51.38157894736842,65.0,60.921052631578945,12.850877192982455,17.19298245614035,15.899122807017545,18.55263157894737,26.030701754385966,21.600877192982455
supervisor,84.3157894736842,68.15789473684211,73.22368421052632,64.80263157894737,73.59649122807018,71.05263157894737,83.65789473684211,70.78947368421052,74.18859649122807,65.67105263157895,76.42543859649123,72.99122807017544,56.29385964912281,50.78947368421053,50.24122807017544,47.58771929824562,63.421052631578945,58.75,15.416666666666666,17.67543859649123,16.776315789473685,16.95175438596491,26.49122807017544,22.20175438596491
surfer,33.62280701754386,15.833333333333334,16.973684210526315,19.649122807017545,36.8640350877193,26.75438596491228,35.81578947368421,17.236842105263158,18.355263157894736,22.30263157894737,42.719298245614034,31.030701754385966,30.94298245614035,13.333333333333334,14.846491228070175,17.982456140350877,45.6140350877193,33.04824561403509,13.399122807017545,7.390350877192983,8.026315789473685,9.49561403508772,32.41228070175438,20.32894736842105
survivor,44.80263157894737,34.03508771929825,47.89473684210526,37.828947368421055,38.1578947368421,33.83771929824562,49.37280701754386,37.60964912280702,50.74561403508772,41.973684210526315,43.39912280701754,38.20175438596491,44.583333333333336,31.271929824561404,38.421052631578945,32.675438596491226,38.59649122807018,33.55263157894737,20.13157894736842,13.048245614035087,14.62719298245614,13.903508771929825,21.535087719298247,16.82017543859649
swarm,61.70614035087719,44.4078947368421,54.71491228070175,42.63157894736842,52.171052631578945,43.925438596491226,66.0219298245614,48.530701754385966,56.666666666666664,48.28947368421053,59.078947368421055,50.67982456140351,56.328947368421055,38.70614035087719,44.62719298245614,40.6578947368421,54.32017543859649,45.6578947368421,16.030701754385966,13.092105263157896,13.399122807017545,13.75,23.50877192982456,18.092105263157894
symbiont,44.719298245614034,36.71052631578947,50.54824561403509,39.71491228070175,42.19298245614035,36.25,46.583333333333336,37.719298245614034,51.49122807017544,42.43421052631579,45.98684210526316,39.12280701754386,45.11842105263158,30.767543859649123,40.74561403508772,35.416666666666664,42.85087719298246,36.00877192982456,18.035087719298247,12.87280701754386,16.13157894736842,15.679824561403509,23.135964912280702,17.039473684210527
synthesizer,65.0219298245614,46.95175438596491,57.85087719298246,51.776315789473685,53.28947368421053,46.79824561403509,64.99561403508773,46.33771929824562,55.48245614035088,50.70175438596491,55.67982456140351,48.35526315789474,47.86842105263158,31.57894736842105,37.98245614035088,37.30263157894737,46.51315789473684,38.46491228070175,12.346491228070175,12.280701754385966,13.31140350877193,14.714912280701755,21.07456140350877,15.285087719298245
teacher,22.280701754385966,56.20614035087719,68.1359649122807,56.228070175438596,70.83333333333333,66.44736842105263,22.280701754385966,57.916666666666664,67.32456140350877,59.01315789473684,72.78508771929825,68.2280701754386,22.280701754385966,37.719298245614034,45.723684210526315,38.88157894736842,58.223684210526315,52.76315789473684,22.280701754385966,17.17105263157895,21.030701754385966,17.653508771929825,31.973684210526315,26.38157894736842
technologist,73.98245614035088,67.5,72.36842105263158,67.23684210526316,72.76315789473684,69.7280701754386,74.50438596491227,70.0219298245614,72.25877192982456,68.85964912280701,76.28508771929825,72.50438596491227,49.65350877192982,46.68859649122807,47.34649122807018,47.34649122807018,60.81140350877193,55.723684210526315,14.078947368421053,16.359649122807017,16.228070175438596,17.763157894736842,26.49122807017544,21.75438596491228
teenager,35.83771929824562,27.039473684210527,28.50877192982456,25.833333333333332,39.32017543859649,34.45175438596491,39.71052631578947,32.34649122807018,34.824561403508774,30.767543859649123,45.328947368421055,39.4078947368421,36.50438596491228,30.285087719298247,28.55263157894737,29.780701754385966,50.10964912280702,44.3421052631579,27.982456140350877,24.407894736842106,20.285087719298247,23.37719298245614,43.1578947368421,35.81140350877193
theorist,85.78947368421052,68.96929824561404,74.56140350877193,68.20175438596492,76.44736842105263,72.42105263157895,84.78508771929825,67.78508771929825,71.40350877192982,67.5657894736842,77.85087719298245,72.95175438596492,51.925438596491226,40.96491228070175,45.24122807017544,43.50877192982456,58.969298245614034,53.35526315789474,12.93859649122807,13.026315789473685,15.416666666666666,16.38157894736842,23.88157894736842,18.79385964912281
therapist,22.609649122807017,65.59210526315789,72.45614035087719,66.55701754385964,73.08333333333333,71.05701754385964,22.609649122807017,68.00438596491227,72.30263157894737,69.95614035087719,76.64473684210526,73.65350877192982,22.609649122807017,53.1578947368421,52.23684210526316,53.1140350877193,65.35087719298245,61.29385964912281,22.609649122807017,25.70175438596491,22.19298245614035,24.736842105263158,36.95175438596491,31.62280701754386
toddler,6.118421052631579,5.4605263157894735,3.5526315789473686,6.5131578947368425,10.37280701754386,5.592105263157895,15.135964912280702,10.833333333333334,7.434210526315789,12.578947368421053,17.0,11.035087719298245,20.035087719298247,11.25,7.587719298245614,12.105263157894736,20.021929824561404,13.333333333333334,22.5,12.302631578947368,8.859649122807017,12.850877192982455,19.29824561403509,13.464912280701755
traditionalist,52.70175438596491,38.88157894736842,49.166666666666664,41.666666666666664,39.21052631578947,31.49122807017544,56.62719298245614,41.95175438596491,50.37280701754386,44.780701754385966,44.23245614035088,36.030701754385966,55.26754385964912,38.771929824561404,41.8421052631579,39.45175438596491,45.85526315789474,36.8421052631579,22.842105263157894,16.600877192982455,18.07017543859649,17.587719298245613,25.482456140350877,19.385964912280702
trainer,78.48684210526316,43.70614035087719,57.76315789473684,47.98245614035088,58.59649122807018,55.13157894736842,77.49122807017544,44.56140350877193,58.07017543859649,49.71491228070175,61.425438596491226,58.35526315789474,54.56578947368421,25.614035087719298,37.03947368421053,32.521929824561404,46.8859649122807,41.95175438596491,18.00438596491228,11.491228070175438,16.68859649122807,14.583333333333334,24.100877192982455,19.32017543859649
translator,14.62719298245614,63.1359649122807,69.78070175438596,63.39912280701754,70.10964912280701,67.06140350877193,14.62719298245614,62.45614035087719,67.5,63.530701754385966,71.8201754385965,68.26754385964912,14.62719298245614,45.723684210526315,46.425438596491226,46.18421052631579,60.89912280701754,56.33771929824562,14.62719298245614,17.56578947368421,17.785087719298247,19.12280701754386,31.44736842105263,26.75438596491228
tree,40.39912280701754,18.026315789473685,25.087719298245613,20.06578947368421,27.105263157894736,18.55263157894737,44.58771929824562,22.017543859649123,29.25438596491228,24.605263157894736,33.00438596491228,23.267543859649123,35.78508771929825,16.140350877192983,22.67543859649123,20.635964912280702,33.0921052631579,22.56578947368421,14.232456140350877,8.179824561403509,10.37719298245614,10.605263157894736,21.07456140350877,13.342105263157896
trickster,31.135964912280702,14.385964912280702,23.68421052631579,19.407894736842106,29.473684210526315,19.473684210526315,34.16228070175438,16.907894736842106,25.70175438596491,21.55701754385965,31.140350877192983,22.06140350877193,32.71052631578947,15.175438596491228,22.105263157894736,19.80263157894737,34.01315789473684,22.56578947368421,13.289473684210526,8.442982456140351,9.736842105263158,9.692982456140351,21.07456140350877,10.679824561403509
tulpa,42.28508771929825,42.21491228070175,56.16228070175438,44.824561403508774,52.87280701754386,46.99561403508772,45.771929824561404,45.0,55.57017543859649,46.35964912280702,57.083333333333336,51.00877192982456,42.62280701754386,33.28947368421053,40.0,36.8640350877193,50.328947368421055,44.4078947368421,20.109649122807017,15.635964912280702,18.859649122807017,18.333333333333332,30.30701754385965,24.62719298245614
tutor,20.789473684210527,69.3201754385965,76.11842105263158,70.60087719298245,76.70175438596492,74.29824561403508,20.789473684210527,68.44298245614036,73.7280701754386,70.6798245614035,77.76315789473684,74.21491228070175,20.789473684210527,45.219298245614034,49.86842105263158,47.719298245614034,61.73245614035088,57.14912280701754,20.789473684210527,19.539473684210527,20.482456140350877,21.49122807017544,31.75438596491228,26.644736842105264
validator,82.4298245614035,57.56578947368421,65.37280701754386,56.478070175438596,60.18859649122807,56.73245614035088,80.51315789473684,58.50877192982456,65.13157894736842,56.73245614035088,62.719298245614034,58.81578947368421,48.62719298245614,40.81140350877193,43.66228070175438,41.228070175438596,51.030701754385966,47.03947368421053,14.166666666666666,15.833333333333334,16.05263157894737,17.039473684210527,21.95175438596491,17.653508771929825
vampire,18.38157894736842,11.140350877192983,16.842105263157894,15.833333333333334,23.17982456140351,12.719298245614034,21.32894736842105,12.785087719298245,18.55263157894737,17.850877192982455,26.31578947368421,14.276315789473685,18.24122807017544,9.692982456140351,14.93421052631579,14.100877192982455,25.92105263157895,13.885964912280702,9.385964912280702,4.4298245614035086,7.6535087719298245,6.62280701754386,16.49122807017544,6.557017543859649
vegan,35.1578947368421,46.11842105263158,56.73245614035088,50.74561403508772,39.69298245614035,35.74561403508772,36.35087719298246,48.1140350877193,58.24561403508772,53.223684210526315,42.719298245614034,38.48684210526316,28.50877192982456,34.62719298245614,40.89912280701754,38.728070175438596,34.84649122807018,28.355263157894736,14.12280701754386,16.842105263157894,18.07017543859649,19.07894736842105,19.517543859649123,15.06578947368421
veteran,44.25877192982456,37.43421052631579,46.469298245614034,36.469298245614034,44.51754385964912,39.05701754385965,45.39035087719298,39.078947368421055,48.48684210526316,39.29824561403509,47.76315789473684,42.19298245614035,34.56140350877193,26.11842105263158,34.95614035087719,27.45614035087719,38.68421052631579,33.31140350877193,14.93421052631579,11.25,14.758771929824562,11.885964912280702,21.535087719298247,16.710526315789473
veterinarian,40.46052631578947,40.43859649122807,51.776315789473685,42.23684210526316,39.71491228070175,37.96052631578947,40.824561403508774,41.31578947368421,53.83771929824562,45.06578947368421,42.45614035087719,40.26315789473684,26.359649122807017,26.359649122807017,35.81140350877193,29.407894736842106,32.76315789473684,30.43859649122807,12.5,11.68859649122807,14.706140350877194,13.56140350877193,18.57456140350877,15.526315789473685
vigilante,27.87280701754386,18.114035087719298,35.13157894736842,22.478070175438596,17.43421052631579,15.109649122807017,28.82894736842105,19.56140350877193,37.10526315789474,23.969298245614034,19.69298245614035,16.842105263157894,22.42543859649123,13.596491228070175,28.464912280701753,18.486842105263158,16.337719298245613,13.56578947368421,12.083333333333334,6.578947368421052,13.662280701754385,9.451754385964913,9.342105263157896,6.951754385964913
virtuoso,52.01754385964912,43.48684210526316,58.1140350877193,48.50877192982456,52.60964912280702,48.25877192982456,52.18859649122807,45.06578947368421,56.73245614035088,49.84649122807018,56.469298245614034,51.60087719298246,40.89473684210526,30.30701754385965,40.26315789473684,36.62280701754386,47.76315789473684,41.833333333333336,11.666666666666666,10.548245614035087,12.653508771929825,12.93859649122807,21.00877192982456,16.29385964912281
virus,7.464912280701754,7.982456140350878,18.837719298245613,11.337719298245615,8.68421052631579,5.328947368421052,8.31140350877193,9.407894736842104,20.32894736842105,12.192982456140351,10.06578947368421,6.359649122807017,8.570175438596491,6.162280701754386,16.55701754385965,10.833333333333334,8.026315789473685,4.254385964912281,6.184210526315789,3.2017543859649122,10.263157894736842,6.5131578947368425,4.934210526315789,2.039473684210526
visionary,74.32894736842105,61.425438596491226,69.78070175438596,63.66228070175438,68.35526315789474,64.09210526315789,76.85526315789474,63.07017543859649,69.03508771929825,64.40789473684211,72.01754385964912,66.89035087719299,59.328947368421055,46.29385964912281,48.574561403508774,47.5,61.8640350877193,55.98684210526316,15.175438596491228,15.548245614035087,15.548245614035087,16.62280701754386,26.644736842105264,21.710526315789473
void,32.324561403508774,15.307017543859649,24.780701754385966,21.162280701754387,24.342105263157894,12.543859649122806,35.824561403508774,17.039473684210527,25.87719298245614,23.68421052631579,28.79385964912281,14.956140350877194,32.65350877192982,12.587719298245615,19.780701754385966,19.978070175438596,28.44298245614035,13.37719298245614,15.109649122807017,7.12719298245614,9.12280701754386,10.350877192982455,18.44298245614035,8.675438596491228
wanderer,45.021929824561404,38.88157894736842,50.96491228070175,42.30263157894737,46.82017543859649,41.33771929824562,50.60087719298246,42.56578947368421,53.530701754385966,45.39473684210526,53.17982456140351,46.75438596491228,48.26315789473684,36.95175438596491,42.56578947368421,39.671052631578945,51.425438596491226,44.978070175438596,17.82017543859649,15.701754385964913,14.539473684210526,17.105263157894736,30.67982456140351,24.05701754385965
warrior,38.01315789473684,17.960526315789473,29.210526315789473,22.17105263157895,26.403508771929825,19.364035087719298,41.171052631578945,19.605263157894736,31.25,24.736842105263158,29.583333333333332,22.19298245614035,37.973684210526315,17.412280701754387,27.894736842105264,22.06140350877193,29.013157894736842,20.92105263157895,13.135964912280702,6.776315789473684,11.842105263157896,8.464912280701755,13.486842105263158,8.355263157894736
whale,33.916666666666664,23.859649122807017,32.521929824561404,26.31578947368421,39.32017543859649,25.87719298245614,36.44298245614035,26.469298245614034,34.23245614035088,28.771929824561404,43.574561403508774,29.649122807017545,30.49561403508772,18.157894736842106,25.57017543859649,23.267543859649123,40.175438596491226,26.140350877192983,11.31578947368421,7.434210526315789,9.56140350877193,8.706140350877194,21.92982456140351,12.192982456140351
widow,34.32017543859649,32.06140350877193,48.925438596491226,38.83771929824562,37.63157894736842,33.85964912280702,37.70175438596491,37.39035087719298,50.833333333333336,42.478070175438596,43.94736842105263,39.89035087719298,35.45175438596491,31.644736842105264,36.68859649122807,34.21052631578947,42.916666666666664,37.78508771929825,19.95614035087719,16.42543859649123,15.87719298245614,16.62280701754386,26.57894736842105,21.535087719298247
wind,42.33187772925764,19.12663755458515,27.4235807860262,26.943231441048034,33.930131004366814,22.4235807860262,47.72052401746725,22.663755458515283,31.222707423580786,29.45414847161572,38.2532751091703,25.72052401746725,48.07423580786026,21.266375545851528,27.94759825327511,29.41048034934498,40.93886462882096,28.689956331877728,14.43231441048035,8.755458515283843,9.475982532751091,12.161572052401747,18.973799126637555,11.004366812227074
witch,28.916666666666668,14.12280701754386,19.035087719298247,19.035087719298247,26.666666666666668,15.921052631578947,31.11842105263158,15.701754385964913,20.57017543859649,20.855263157894736,29.69298245614035,17.25877192982456,28.24561403508772,11.732456140350877,15.964912280701755,16.95175438596491,28.771929824561404,16.49122807017544,9.539473684210526,4.298245614035087,6.074561403508772,6.951754385964913,14.583333333333334,5.956140350877193
witness,44.07017543859649,35.19736842105263,53.37719298245614,39.32017543859649,41.68859649122807,38.39912280701754,45.70175438596491,37.324561403508774,54.23245614035088,42.10526315789474,45.85526315789474,41.38157894736842,38.56578947368421,27.54385964912281,39.56140350877193,31.513157894736842,40.526315789473685,35.416666666666664,16.776315789473685,9.671052631578947,15.175438596491228,12.017543859649123,19.364035087719298,15.043859649122806
